#{"t_start": 1635278842.9874032, "env_id": "Sprites-v2"}
r,l,t
8.068261,40,197.711004
-2.076314,40,198.538929
1.729211,40,198.632618
7.077827,40,198.710726
0.504817,40,198.773252
-0.056419,40,198.851316
3.829796,40,198.913803
5.009589,40,199.772976
10.383178,40,199.835459
7.780993,40,199.913599
7.858565,40,199.976054
6.931687,40,200.054203
5.25904,40,200.116644
5.219202,40,200.991437
7.229138,40,201.085166
5.151858,40,201.147651
-0.329602,40,201.225796
7.996038,40,201.303868
5.068859,40,201.381969
-5.94478,40,202.24118
7.424658,40,202.288009
7.25358,40,202.366157
9.6633,40,202.428601
6.996049,40,202.491121
1.516954,40,202.569193
3.300553,40,203.430863
4.637234,40,203.509007
6.218646,40,203.571493
6.921074,40,203.649603
3.960768,40,203.696423
1.067154,40,203.790151
9.191695,40,204.67818
3.13839,40,204.756292
8.834335,40,204.818772
5.588494,40,204.9125
5.826692,40,204.974952
3.513903,40,205.053095
7.030621,40,205.908531
1.169798,40,205.986679
6.054652,40,206.064746
6.080503,40,206.127231
6.07841,40,206.189714
2.720634,40,206.267823
-2.319777,40,207.166806
7.691651,40,207.244912
4.621984,40,207.32302
-0.538226,40,207.385506
1.55725,40,207.448027
10.585083,40,207.541758
8.057762,40,208.410317
5.249008,40,208.504039
4.757336,40,208.582108
7.379536,40,208.675877
3.990905,40,208.722711
4.591972,40,208.800851
3.689216,40,209.660817
9.520872,40,209.723304
-0.119639,40,209.785787
5.185014,40,209.86394
-3.195296,40,209.95766
-0.241216,40,210.02011
11.75693,40,210.848038
2.169464,40,210.910525
6.612988,40,210.973008
3.171427,40,211.066777
2.191407,40,211.1136
3.244071,40,211.191706
2.455935,40,212.0665
6.557333,40,212.113405
7.839251,40,212.178058
1.941734,40,212.25621
2.876345,40,212.318653
6.581881,40,212.381137
8.500527,40,213.246668
11.464991,40,213.324733
6.758796,40,213.387219
6.50526,40,213.465364
4.587787,40,213.543477
8.236155,40,213.616664
4.25727,40,214.467684
-3.13532,40,214.561448
2.041464,40,214.608274
