#{"t_start": 1635290643.7502737, "env_id": "Sprites-v2"}
r,l,t
2.597914,40,88.085814
6.161637,40,88.158546
8.240097,40,88.223021
7.873347,40,88.301173
1.098683,40,88.629178
4.165233,40,88.722906
2.494393,40,88.769767
2.40642,40,88.832256
-0.649803,40,88.879117
4.390838,40,88.957265
2.954591,40,89.278756
4.148663,40,89.358989
8.670988,40,89.421517
0.675121,40,89.48396
-1.307982,40,89.562067
2.409536,40,89.655797
6.975445,40,89.983888
7.630316,40,90.061993
4.711898,40,90.124437
6.566534,40,90.18692
2.662386,40,90.249405
7.461951,40,90.327553
0.676755,40,90.639978
0.7012,40,90.733666
3.165461,40,90.809448
3.794951,40,90.888309
3.756505,40,90.950751
2.775552,40,91.028855
2.542217,40,91.325661
3.478637,40,91.388146
9.522308,40,91.481916
4.999731,40,91.560014
5.442329,40,91.606843
-3.82447,40,91.684951
2.799745,40,91.981756
4.159387,40,92.044244
6.524809,40,92.106726
5.623323,40,92.169254
4.816866,40,92.247321
4.72334,40,92.309847
2.316916,40,92.622232
8.993485,40,92.684717
2.910394,40,92.778483
-6.29443,40,92.856589
8.37004,40,92.934702
-5.142224,40,92.997183
1.621087,40,93.282409
1.434874,40,93.344897
2.639355,40,93.423041
7.701553,40,93.501147
1.028434,40,93.579214
7.71365,40,93.657359
4.780002,40,93.968509
9.315281,40,94.030994
10.584492,40,94.109104
-0.252674,40,94.171628
8.496685,40,94.234072
7.553175,40,94.31222
2.80846,40,94.627886
1.042549,40,94.705991
8.477693,40,94.784142
7.451051,40,94.846583
7.722518,40,94.909069
-1.763977,40,94.971596
2.841642,40,95.268399
7.601106,40,95.330845
2.525464,40,95.424611
4.020425,40,95.50268
-3.338549,40,95.580821
3.099508,40,95.658895
8.01487,40,95.940076
-0.881595,40,96.018183
1.29924,40,96.096332
6.609482,40,96.158823
4.349035,40,96.22126
8.580852,40,96.268124
3.491986,40,96.596171
7.413389,40,96.674279
5.001759,40,96.752387
2.70957,40,96.830531
-1.428439,40,96.908598
-2.445819,40,96.955463
3.151943,40,97.283509
7.675707,40,97.361661
0.802124,40,97.424104
5.740627,40,97.486628
4.027704,40,97.580356
4.83856,40,97.642843
4.359688,40,97.913374
5.44071,40,97.991478
7.483237,40,98.053963
3.500855,40,98.14773
1.657267,40,98.241464
7.665295,40,98.319529
3.977035,40,98.616334
3.932226,40,98.678816
5.423966,40,98.762533
8.510019,40,98.835218
9.766376,40,98.900725
0.43825,40,98.978871
8.733461,40,99.293933
3.921368,40,99.372036
3.375897,40,99.465756
5.180495,40,99.543826
6.329074,40,99.60631
3.722072,40,99.668796
5.305952,40,99.981224
4.919295,40,100.043709
9.813083,40,100.106195
