#{"t_start": 1635296556.794518, "env_id": "Sprites-v1"}
r,l,t
5.602492,40,108.356724
4.534123,40,108.403587
2.282648,40,108.497315
7.993197,40,108.5598
8.059542,40,108.622285
2.710081,40,108.945953
4.667168,40,109.024059
4.735388,40,109.097263
4.368292,40,109.166724
-2.254496,40,109.229211
7.636616,40,109.307316
0.009599,40,109.619742
3.298861,40,109.682229
9.640358,40,109.744716
7.128503,40,109.82282
1.928065,40,109.885305
4.449986,40,109.979033
5.8246,40,110.322703
3.517697,40,110.369566
5.942306,40,110.432052
6.482186,40,110.494539
6.137775,40,110.572643
4.921923,40,110.63513
-2.311983,40,110.947558
6.923392,40,111.036912
-0.16632,40,111.091573
6.244613,40,111.155493
-6.161413,40,111.243365
6.197389,40,111.28948
5.513775,40,111.601903
5.110785,40,111.68001
3.365251,40,111.758116
7.846254,40,111.820601
-0.913939,40,111.883086
-1.948893,40,111.961193
6.973992,40,112.273622
-2.904901,40,112.336105
9.418941,40,112.414214
-0.947761,40,112.461076
0.077893,40,112.539181
-5.160838,40,112.601668
2.83629,40,112.914093
7.21919,40,112.976582
1.676257,40,113.039065
2.668395,40,113.132792
5.149042,40,113.195278
9.822396,40,113.273384
1.798041,40,113.585811
5.965158,40,113.632674
9.41105,40,113.726402
5.085823,40,113.804509
6.756027,40,113.851679
1.909557,40,113.929786
11.997664,40,114.242212
5.427147,40,114.304698
1.278815,40,114.367184
0.832967,40,114.429672
7.948036,40,114.523432
1.766365,40,114.585881
1.312483,40,114.884133
3.815553,40,114.946617
5.806508,40,115.009103
2.979264,40,115.066469
3.910755,40,115.154871
1.229202,40,115.201779
9.314369,40,115.514162
3.744962,40,115.592268
4.922579,40,115.654754
8.214177,40,115.717239
4.380704,40,115.810967
-1.134951,40,115.857832
9.769745,40,116.176233
3.792081,40,116.254341
2.166348,40,116.316825
5.39902,40,116.379312
1.023999,40,116.473038
2.512277,40,116.551145
2.391264,40,116.863572
3.829572,40,116.957299
1.98932,40,117.035405
7.111848,40,117.097892
7.829011,40,117.175998
-4.007537,40,117.238485
4.635478,40,117.53529
3.657778,40,117.606961
0.591573,40,117.68507
3.315911,40,117.747553
5.619323,40,117.841281
10.777788,40,117.919388
1.280874,40,118.231816
4.911318,40,118.309921
6.950233,40,118.372408
10.600085,40,118.434891
1.122517,40,118.497377
-0.429564,40,118.559863
8.937087,40,118.841046
4.140925,40,118.903532
4.803858,40,118.966017
6.515063,40,119.028502
-2.499564,40,119.12223
-0.616622,40,119.200338
-0.24881,40,119.512764
8.642362,40,119.575249
-0.136665,40,119.637737
5.666968,40,119.731462
2.215911,40,119.809568
3.368402,40,119.872053
4.371416,40,120.196275
6.841489,40,120.258757
3.599399,40,120.336863
-1.279842,40,120.41497
3.578552,40,120.461836
3.505544,40,120.52432
1.309882,40,120.821126
-2.24969,40,120.867992
-3.561555,40,120.930476
7.162678,40,121.008581
4.986049,40,121.071065
4.139879,40,121.133552
3.373273,40,121.4616
2.1641,40,121.508464
7.015688,40,121.570948
4.175309,40,121.633434
8.558678,40,121.695964
5.651085,40,121.774025
6.75408,40,122.070831
4.487345,40,122.117695
4.346769,40,122.180181
-0.145789,40,122.242669
3.016085,40,122.320772
3.787702,40,122.383257
5.357855,40,122.680062
7.198919,40,122.774313
0.713387,40,122.832548
6.609094,40,122.895031
5.621327,40,122.957517
8.016516,40,123.020005
8.05105,40,123.348053
-0.725024,40,123.410538
6.700238,40,123.488643
4.915525,40,123.566748
-3.777178,40,123.629233
7.910529,40,123.70734
1.895304,40,124.020948
3.984774,40,124.095873
4.560904,40,124.150799
7.639775,40,124.213285
0.446437,40,124.307011
2.913119,40,124.353876
5.406366,40,124.650681
0.65729,40,124.713165
3.091818,40,124.775651
-0.52473,40,124.853759
2.596512,40,124.900622
2.042552,40,124.963108
-0.410357,40,125.29281
5.605069,40,125.369358
3.793875,40,125.431843
8.197785,40,125.494328
5.745405,40,125.588055
6.574308,40,125.666162
0.949809,40,125.962967
5.022815,40,126.047228
5.76857,40,126.107593
5.501737,40,126.17515
3.612092,40,126.237636
11.229396,40,126.331363
