#{"t_start": 1632873168.808778, "env_id": "Sprites-v0"}
r,l,t
27.752434,40,157.150631
30.675444,40,157.216455
26.088731,40,157.975466
31.572805,40,158.036306
26.676512,40,158.108115
25.756251,40,158.177934
26.064864,40,158.242712
22.185972,40,159.013653
30.987738,40,159.084462
27.582464,40,159.167282
30.71114,40,159.240086
23.978251,40,159.299927
23.5044,40,160.046889
29.155542,40,160.122726
29.662897,40,160.197528
28.437375,40,160.268345
24.930781,40,160.331136
28.664687,40,161.391298
22.911947,40,161.468128
27.095677,40,161.545921
25.995512,40,161.613742
21.167248,40,161.691493
18.177817,40,162.445478
27.17077,40,162.511342
29.559682,40,162.578124
31.648224,40,162.632977
26.957518,40,162.692818
22.686056,40,163.477758
24.525871,40,163.54454
30.060226,40,163.61635
31.145688,40,163.682174
26.474748,40,163.75398
21.560624,40,164.50701
25.434399,40,164.584807
24.998503,40,164.657565
28.998602,40,164.709427
27.126848,40,164.764281
25.633625,40,165.538213
28.735062,40,165.611018
28.7083,40,165.683822
28.738858,40,165.743663
28.290948,40,165.811481
31.249137,40,166.561517
34.330794,40,166.634284
31.144477,40,166.706091
32.692668,40,166.782927
28.93036,40,166.861676
31.668411,40,167.951761
26.121879,40,168.012637
29.877023,40,168.086442
30.502579,40,168.154218
29.807119,40,168.214058
23.032806,40,168.959109
27.85755,40,169.023936
31.302912,40,169.095749
24.818728,40,169.169505
28.205808,40,169.230384
22.153493,40,169.996333
25.767046,40,170.073137
29.101041,40,170.126947
27.437908,40,170.181839
25.625039,40,170.252611
24.272495,40,171.037557
28.930686,40,171.10234
30.625074,40,171.156236
30.290439,40,171.215076
23.25683,40,171.291834
23.138307,40,172.03988
21.129949,40,172.095683
27.996763,40,172.15756
27.478534,40,172.219396
25.278767,40,172.275247
23.073739,40,173.014266
20.221541,40,173.088075
19.8412,40,173.157889
24.498748,40,173.215737
30.473849,40,173.268548
26.247239,40,174.395579
24.965024,40,174.452427
24.507565,40,174.510231
23.344183,40,174.576055
29.937227,40,174.647863
31.385123,40,175.443734
27.200687,40,175.512592
25.541033,40,175.596326
29.723123,40,175.660155
27.187922,40,175.718
25.469578,40,176.495255
28.150391,40,176.566125
29.50277,40,176.646897
28.255613,40,176.718129
32.244837,40,176.788931
31.139532,40,177.565892
30.475491,40,177.62049
23.250929,40,177.689444
28.222347,40,177.742052
29.502484,40,177.792434
26.247118,40,178.542086
28.464743,40,178.622656
30.290679,40,178.701837
32.571858,40,178.764608
24.598204,40,178.815259
26.674254,40,179.584491
28.058063,40,179.645227
25.603451,40,179.726505
30.62586,40,179.797462
31.509648,40,179.862062
33.582961,40,180.961979
30.533811,40,181.024455
28.328937,40,181.074903
25.217936,40,181.125431
24.303698,40,181.186471
26.476625,40,181.997322
34.06242,40,182.076008
32.795648,40,182.138911
31.569349,40,182.210018
28.289033,40,182.270903
30.447339,40,183.085324
28.623291,40,183.169059
26.975236,40,183.25031
22.753837,40,183.32983
23.173933,40,183.413024
29.271037,40,184.172579
32.995428,40,184.244022
23.415138,40,184.304752
33.842622,40,184.375492
20.652746,40,184.446184
24.35478,40,185.236999
23.261081,40,185.306072
30.605141,40,185.377126
21.890328,40,185.440172
16.803749,40,185.520948
23.832431,40,186.301256
27.286579,40,186.372491
32.587707,40,186.443986
30.390573,40,186.515414
24.732168,40,186.581735
26.466975,40,187.722936
25.257877,40,187.801545
28.878697,40,187.874638
30.477988,40,187.952762
34.301831,40,188.014231
24.614585,40,188.778726
32.777051,40,188.854347
29.967425,40,188.920131
26.603372,40,188.990424
28.972658,40,189.071603
31.861461,40,189.876681
25.674719,40,189.963329
22.470874,40,190.024602
25.433143,40,190.113509
30.57386,40,190.196892
28.339129,40,190.94463
29.228306,40,191.027769
30.301506,40,191.096528
23.878138,40,191.159795
26.386607,40,191.250783
26.885825,40,192.051225
31.656502,40,192.101743
30.294521,40,192.180691
26.759966,40,192.233408
34.220885,40,192.322899
25.05946,40,193.104627
29.395797,40,193.165533
33.17779,40,193.226409
24.734927,40,193.276873
30.129752,40,193.337534
23.506236,40,194.49382
27.373445,40,194.554432
34.038245,40,194.624906
22.697187,40,194.70612
28.983857,40,194.7646
29.600599,40,195.510995
32.538284,40,195.592438
23.572791,40,195.655572
31.362386,40,195.737206
29.408457,40,195.818288
33.685122,40,196.598989
29.822032,40,196.672453
30.002955,40,196.733127
24.181127,40,196.804224
29.956513,40,196.875491
27.12264,40,197.637382
31.95858,40,197.705935
31.037594,40,197.778616
30.689436,40,197.865438
29.926514,40,197.930598
27.466083,40,198.681359
27.875528,40,198.752716
24.310303,40,198.8396
27.722517,40,198.913847
32.708797,40,198.974512
24.95683,40,199.745584
27.326844,40,199.82669
32.422773,40,199.902489
29.121803,40,199.978093
31.620546,40,200.038605
28.175887,40,201.192219
24.548175,40,201.265678
30.847884,40,201.344865
26.049836,40,201.428703
32.691342,40,201.499631
24.729304,40,202.290864
27.470545,40,202.359574
25.205348,40,202.420798
28.191401,40,202.49186
28.970578,40,202.563528
34.857722,40,203.318983
25.143604,40,203.379628
26.362068,40,203.45083
22.660319,40,203.511831
26.713548,40,203.582762
26.713004,40,204.359475
28.996281,40,204.434571
35.762343,40,204.497251
21.553252,40,204.574255
22.685743,40,204.657195
30.165483,40,205.435743
26.567309,40,205.506798
31.289742,40,205.577824
30.771817,40,205.649224
26.498613,40,205.699857
25.03201,40,206.490716
18.136132,40,206.565621
32.658411,40,206.633523
25.996811,40,206.705045
24.207332,40,206.765586
25.636622,40,207.871531
29.398183,40,207.948982
28.856555,40,208.038622
33.788296,40,208.091257
29.682062,40,208.141836
32.617131,40,208.931613
22.703952,40,209.00741
31.374578,40,209.072319
33.709269,40,209.153358
32.519765,40,209.232382
26.685703,40,210.03983
29.879119,40,210.123559
30.562388,40,210.19736
30.132607,40,210.285162
28.926466,40,210.351948
28.416186,40,211.283071
29.316147,40,211.356388
32.345141,40,211.445519
25.233935,40,211.518311
27.962339,40,211.59168
21.461393,40,212.766528
30.790486,40,212.846356
25.527696,40,212.958874
24.343552,40,213.056886
33.244625,40,213.140958
22.36809,40,213.983951
21.858326,40,214.082688
29.111188,40,214.168459
29.731928,40,214.26255
25.563417,40,214.332365
29.104575,40,215.8387
21.875,40,215.953394
23.417823,40,216.070647
24.793223,40,216.18534
29.414568,40,216.282282
26.48313,40,217.318842
25.233412,40,217.40657
26.794466,40,217.512287
31.19382,40,217.604045
30.050892,40,217.688819
23.895523,40,218.711091
29.591195,40,218.803845
25.67749,40,218.929074
26.721798,40,219.027811
22.555555,40,219.14749
19.627159,40,220.142417
29.683088,40,220.229184
26.328675,40,220.309511
30.885009,40,220.392869
31.104804,40,220.47669
21.881679,40,221.429988
24.285336,40,221.514761
25.126771,40,221.611503
27.63616,40,221.684308
31.168801,40,221.769082
21.879426,40,222.736483
30.042149,40,222.818302
28.5847,40,222.915006
25.148791,40,222.992798
22.972277,40,223.087546
22.408007,40,224.446584
22.826257,40,224.526371
30.547261,40,224.622628
22.063803,40,224.715374
29.18695,40,224.794466
33.151191,40,225.770737
30.907039,40,225.862567
28.253547,40,225.959352
27.231617,40,226.042097
28.356192,40,226.126875
20.794164,40,227.082281
20.678032,40,227.169015
19.878551,40,227.250794
31.511317,40,227.324598
28.734293,40,227.4124
24.91008,40,228.401993
33.869621,40,228.495296
19.713005,40,228.594189
36.01818,40,228.677477
30.181797,40,228.769229
26.10653,40,230.083415
29.100965,40,230.166193
24.725462,40,230.26094
24.868751,40,230.355687
18.633166,40,230.441457
23.057247,40,231.414222
27.618715,40,231.489021
27.651898,40,231.583762
26.864428,40,231.682067
25.09122,40,231.761363
26.714501,40,233.147037
20.769482,40,233.222837
25.316737,40,233.311602
22.92843,40,233.380378
28.347807,40,233.460201
21.867658,40,234.407983
28.37689,40,234.493481
25.566286,40,234.580287
26.779107,40,234.660075
25.123969,40,234.752794
30.783768,40,235.714426
26.554451,40,235.799777
27.686415,40,235.896519
31.292988,40,235.988127
29.682182,40,236.076635
25.313488,40,237.010399
25.853242,40,237.102308
28.188825,40,237.196408
26.207384,40,237.266726
28.706335,40,237.350503
25.603309,40,238.39079
28.617924,40,238.454621
32.590056,40,238.524692
27.177982,40,238.595734
31.1618,40,238.666745
25.653112,40,239.45078
29.488507,40,239.517654
24.412049,40,239.595495
29.566149,40,239.66849
31.170537,40,239.739422
19.216628,40,240.98174
25.700535,40,241.067651
29.391086,40,241.146547
23.526882,40,241.213495
27.081309,40,241.290218
26.848917,40,242.093748
24.001006,40,242.164845
30.921292,40,242.242597
20.416807,40,242.317741
31.344184,40,242.384731
22.902471,40,243.271695
27.510152,40,243.352816
25.026853,40,243.42782
28.861107,40,243.493603
22.656217,40,243.572652
21.423033,40,244.366651
31.909403,40,244.42861
25.819901,40,244.497581
23.499834,40,244.580757
26.644474,40,244.665747
29.008523,40,245.473686
26.836186,40,245.549721
32.829539,40,245.621493
23.907647,40,245.684576
28.018724,40,245.760686
27.559491,40,246.575629
27.968426,40,246.632434
27.357763,40,246.693726
29.949524,40,246.751569
26.331632,40,246.808758
26.36321,40,247.937881
26.265857,40,248.012641
32.831572,40,248.087686
24.532353,40,248.157496
25.708481,40,248.230264
29.282329,40,249.029127
20.17881,40,249.092957
29.781323,40,249.144869
27.330143,40,249.199713
25.702473,40,249.283487
26.875704,40,250.081315
23.823578,40,250.144147
22.094187,40,250.212965
29.317803,40,250.288803
28.057078,40,250.361568
23.425478,40,251.179421
27.054636,40,251.247236
30.112534,40,251.319006
27.854575,40,251.383833
23.825876,40,251.443712
29.180763,40,252.236593
22.860896,40,252.301422
25.784158,40,252.365252
32.325249,40,252.430038
25.900262,40,252.482937
34.382072,40,253.274817
26.129567,40,253.350577
23.162748,40,253.424381
26.196849,40,253.489256
25.683251,40,253.548049
22.256576,40,254.638135
26.834935,40,254.70396
18.163713,40,254.76779
31.855914,40,254.863838
31.630212,40,254.929662
27.151641,40,255.700602
32.371124,40,255.792355
23.583561,40,255.889099
18.985271,40,255.959908
26.428833,40,256.041688
30.113358,40,256.779717
30.30322,40,256.83361
25.217188,40,256.899438
23.895053,40,256.983173
28.870794,40,257.050038
33.123248,40,257.794042
27.468164,40,257.886795
32.874637,40,257.963553
28.62204,40,258.044388
30.393953,40,258.124121
28.010239,40,258.905035
25.031066,40,258.973889
23.982274,40,259.059663
26.08431,40,259.133466
31.486685,40,259.199247
25.943929,40,259.98619
28.679719,40,260.065975
24.948619,40,260.123834
31.28686,40,260.199618
25.831515,40,260.25742
28.232067,40,261.412332
25.64768,40,261.484185
34.770346,40,261.563974
29.46274,40,261.624804
21.749473,40,261.696618
27.08281,40,262.494482
19.432661,40,262.573229
28.750061,40,262.65206
22.614326,40,262.718882
26.492339,40,262.783707
